Auto,Run #1
Time (s),Angular Velocity (rad/s)
32.25,0
32.275,0
32.3,0
32.325,0
32.35,0.116
32.375,0.233
32.4,0.233
32.425,0.233
32.45,0.233
32.475,0.349
32.5,0.349
